event_id,log_template,entity_node_id,action_node_id,status_node_id,is_anomaly,is_anomaly_reason
308,kernel: VIPKL(<*>): [MM_create_mr]:MM_mr_get_keys failed,Kernel_43,Mm_162,failed_366,False,"The log message indicates a successful connection to a service and sending of a pulse, which are normal execution processes."
1066,kernel: <*> XHH_hob_register_mr: Device in FATAL state,Kernel_43,Register_163,FATAL_367,False,"This log message is a standard ACPI PCI interrupt message, commonly seen during system operation. It does not indicate any abnormal execution process."
526,"kernel: Buffer I/O error on device sda<*>, logical block <*>",Kernel_43,I/oError_164,error_373,True,"The log message indicates a failed SSH login attempt, which is abnormal behavior."
517,kernel: EXT<*>-fs error (device <*> <*> <*> <*> <*> <*>,Kernel_43,Error_108,none_270,False,The log message format seems to be consistent with a normal execution process.
613,kernel: EXT<*>-fs error (device <*> <*> <*> <*> <*>,Kernel_43,Error_108,none_271,True,"The log message indicates a voltage sensor error, which is abnormal and requires attention."
648,kernel: Remounting filesystem read-only,Kernel_43,Remounting_165,read-only_374,True,"The log message contains unexpected values for voltage sensors and chassis location, indicating a potential hardware issue."
421,"kernel: end_request: I/O error, dev sda, sector <*>",Kernel_43,End_166,I/O error_375,True,"The log message indicates an error in destroying a command, which could be a sign of abnormal execution process."
869,kernel: journal commit I/O error,Kernel_43,Commit_167,I/O error_376,True,"The log message indicates that I/O is being rejected to an offline device, which is an abnormal execution process."
528,kernel: lost page write due to I/O error on sda<*>,Kernel_43,Write_168,I/O error_377,False,"The log message is a standard ACPI PCI device detection message, which is a normal part of system execution processes."
902,"kernel: EXT<*>-fs error (device sda<*>): ext<*>_get_inode_loc: unable to read inode block - inode=<*>, block=<*>",Kernel_43,UnableToRead_169,error_380,False,"The log message is related to a keyboard input, which is a common and expected process in a system."
1000,kernel: __journal_remove_journal_head: freeing b_committed_data,Kernel_43,Freeing_87,none_218,True,"The log message indicates an error in the transmission scheduling process, which is an abnormal execution process."
1154,kernel: audit(<*>.<*>:<*>): avc: denied { search } <<*>>audit(<*>.<*>:<*>): avc: denied { getattr } for pid=<*> comm=ntpd path=/dev/null dev=ram<*> ino=<*> scontext=user_u:system_r:ntpd_t tcontext=system_u:object_r:file_t tclass=chr_file,Kernel_43,Denied_170,none_381,True,"The log message indicates an error related to a bad file descriptor, which is not a normal execution process."
1128,kernel: Node <*> Normal: <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>,Kernel_43,Normal_171,none_383,True,"The log message contains unusual characters and patterns, such as <*> and #<*>#, which may indicate abnormal behavior in the execution process."
1129,kernel: <ffffffff<*>f<*>>{kmem_getpages+<*>} <ffffffff<*>fce<*>>{cache_alloc_refill+<*>*<*>kB <*>*<*>kB <*>*<*>kB = <*>kB,Kernel_43,Remove_160,none_361,True,"The log message indicates that a program switched a port state to down due to a non-responding CA, which is an abnormal execution process."
1130,kernel: Call Trace:<ffffffff<*>c<*>c>{__alloc_pages+<*>} <ffffffff<*>kB active:<*>kB inactive:<*>kB present:<*>kB pages_scanned:<*> all_unreclaimable? no,Kernel_43,Login_145,none_324,True,"The log message indicates a failure in mounting to an NFS server due to the server being down, which is an abnormal execution process."
486,"kernel: Bootdata ok (command line is <*> console=tty<*> console=ttyS<*>,<*> <*> )",Kernel_43,Boot_140,ok_314,True,"The log message indicates an error related to a missing file or directory, which is not a normal execution process."
487,"kernel: Kernel command line: <*> console=tty<*> console=ttyS<*>,<*> <*>",Kernel_43,none_72,none_142,True,Kerberos authentication denied
1039,kernel: SysRq : HELP : loglevel<*>-<*> reBoot Crash tErm kIll saK showMem powerOff showPc unRaw Sync showTasks Unmount shoWcpus,Kernel_43,none_72,none_143,True,"The log message indicates a connection broken to AF_INET, which is not a normal occurrence during an execution process."
481,kernel: RAMDISK: Compressed image found at block <*>,Kernel_43,FoundAt_172,compressed_384,True,"The log message indicates that the DEVPATH is not set, which could indicate an abnormal execution process."
482,kernel: VFS: Mounted root (ext<*> filesystem).,Kernel_43,Mounted_173,none_385,False,"The log message indicates a kernel process waiting for commands to complete, which is a normal execution process."
483,kernel: checking if image is initramfs...it isn't (no cpio magic); looks like an initrd,Kernel_43,Checking_91,none_233,False,"This log message indicates that an agent forwarding request was denied, which can be a normal part of the execution process."
477,kernel: nfs warning: mount version older than kernel,Kernel_43,Mount_174,warning_386,True,The log message indicates a root login which is typically considered abnormal behavior
342,kernel: <*> disagrees about version of symbol struct_module,Kernel_43,DisagreesAboutVersionOfSymbol_175,none_388,True,"The log message contains errors related to file operations, indicating a potential issue with file handling in the execution process."
1008,kernel: atkbd.c: Keyboard on isa<*>/serio<*> reports too many keys pressed.,Kernel_43,Reports_176,error_389,True,The log message format does not match the expected format for a normal execution process.
883,"kernel: MOSAL(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxsys/obj_host_amd<*>_custom<*>_rhel<*>/mlxsys/mosal_mem.c[<*>]: MOSAL_virt_to_phys_ex: cannot retrieve pmd_p: prot_ctx=USER, va=<*>",Kernel_43,CannotRetrieve_177,none_390,True,"The log message indicates a failed mount operation due to permission denied, which is considered abnormal."
901,kernel: loop: loaded (max <*> devices),Kernel_43,Checking_91,none_234,True,"The log message indicates a warning about not being able to load a file, which could disrupt the normal execution process."
724,"kernel: EXT<*>-fs warning: mounting unchecked fs, running e<*>fsck is recommended",Kernel_43,Mounting_178,warning_391,True,"The log message indicates a cron job executed by the root user, which may be a security concern or abnormal behavior."
1036,"kernel: <*> <*> page allocation failure. order:<*>, mode:<*>",Kernel_43,Failure_179,none_393,False,Unable to determine abnormality based on the log message provided
1193,"kernel: Call Trace:<ffffffff<*>c<*>c>{__alloc_pages+<*>} <ffffffff<*>c<*>b<*>>{__get_free_pages+<*>}<<*>>kpanfs_thpool: page allocation failure. order:<*>, mode:<*>",Kernel_43,Allocation_180,failure_394,False,The log message format matches a typical information log entry
1087,"kernel: Uhhuh. NMI received. Dazed and confused, but trying to continue",Kernel_43,none_72,confused_144,True,"The log message contains indication of previously skipped messages, which could suggest an abnormal execution process."
360,kernel: THH(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/tptm.c[<*>]: <*> <*> <*> <*> <*>,Kernel_43,none_72,none_145,False,"The log message indicates a routine kernel message related to Lustre file system, there is no indication of abnormality."
348,kernel: THH(<*>): <*> <*>,Kernel_43,none_72,none_146,True,"The log message contains unusual kernel module information, indicating a potential abnormal execution process."
51,kernel: MOSAL(<*>): <*> MOSAL_mlock_iobuf: Failed <*> priv_mosal_mlock for addr=<*> size=<*>,Kernel_43,Mosal_181,Failed_395,True,"The log message indicates a system error related to sendmail, which could be a sign of abnormal execution process."
494,kernel: MOSAL(<*>): <*> priv_mosal_mlock: could not find mm=<*> (pid=<*>) in the hash,Kernel_43,CouldNotFind_182,error_396,True,The log message contains unusual characters and does not follow a typical execution process pattern.
1131,kernel: <ffffffffa<*>d<*>>{:panfs:pan_rm_bindcache_refresher__got_presns[]: <*> <*> <*>,Kernel_43,Got_183,none_397,True,"The log message indicates an error in sending mail, which could be a sign of abnormal execution process."
1132,kernel: <ffffffff<*>ed<*>>{del_singleshot_timer_sync+<*>} <ffffffff active:<*>kB inactive:<*>kB present:<*>kB pages_scanned:<*> all_unreclaimable? no,Kernel_43,none_72,none_147,False,The log message does not indicate any abnormal execution process.
1023,"kernel: <*> <*>, batch <*>",Kernel_43,none_72,none_148,True,"The log message indicates an error related to pan_ips timeout, which is not a normal execution process."
1133,kernel: <ffffffffa<*>d<*>>{:panfs:pan_sock_linl: <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB = <*>kB,Kernel_43,none_72,none_149,True,"The log message indicates a failure in getting certain information, which is abnormal behavior for the execution process."
1134,kernel: Node <*> Normal: <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <*>*<*>kB <<*>>warning: many lost ticks.,Kernel_43,Warning_102,many lost ticks_257,True,"The log message indicates an error in the IPS system, which suggests an abnormal execution process."
1047,kernel: <*> <*> all_unreclaimable? yes,Kernel_43,Check_184,unreclaimable_398,False,"The log message indicates a connection to a watchdog manager, which is a normal part of the execution process."
1135,kernel: <<*>ble:<*> free:<*> slab:<*> mapped:<*> pagetables:<*>,Kernel_43,Disconnecting_185,none_399,False,The log message indicates a normal connection to IB MGR
577,kernel: THH(<*>): <*> <*> <*> <*>,Kernel_43,Denied_170,none_382,True,"The log message indicates that the database was not synchronized with the previous Master, which is an abnormal execution process."
1046,"kernel: <*> high <*>, batch <*>",Kernel_43,Write_168,high_378,False,The log message indicates a normal execution process of selecting the master role.
1136,"kernel: <ffffffff<*>e<*>>{inet_create+<*>} <ffffffff<*>a<*>f<*>>{__sock_create+<*>w <*>, high <*>, batch <*>",Kernel_43,Creating_134,none_306,False,"The log message indicates a standard IB SM Heartbeat process, which is a normal execution process."
594,kernel: Lustre: Lustre Lite Client File System; #<*>#@#<*>#,Kernel_43,Register_148,none_330,False,"The log message indicates that the Master SM is proceeding with the configuration of the entire subnet, which is a normal execution process."
550,kernel: pan_ips: error -- cmd_destroy: destroying aborted (rc=<*> (IPS: session got unknown error callback)) command <*> (<*>:<*>:<*>),Kernel_43,Destroying_123,error_291,False,"The log message indicates a process being started, which is a normal execution process."
582,kernel: pan_ips: error -- cmd_destroy: invoking callback on aborted (rc=<*> (IPS: session got unknown error callback)) command <*>,Kernel_43,Register_148,error_331,False,The log message indicates that a process (lockd) was successfully killed. This is a normal execution process.
908,kernel: rpc: poll response for unknown request <*>,Kernel_43,Register_148,unknown_332,False,The log message indicates a normal probing of an IDE interface.
11,kernel: MOSAL(<*>): <*> = <*>,Kernel_43,Register_148,none_333,False,"The log message indicates a parameter being assigned a value, which is a normal execution process."
54,kernel: MOSAL(<*>): req_perm = READ | WRITE,Kernel_43,Register_163,none_368,True,Failed password authentication
1045,"kernel: <*> <*>, high <*>, batch <*>",Kernel_43,High_186,none_400,True,The log message contains unusual characters (#<*>#@#<*>#) which is not expected in a normal execution process.
395,kernel: <*> pages <*> <*>,Kernel_43,none_72,none_150,True,"The log message indicates a sendmail process with unusual parameters and a connection to a Unix socket, which may be an abnormal execution process."
1206,kernel: Modules linked in: md<*> ipv<*> dcdipm(U) dcdbas(U) i<*>c_dev i<*>c_core panfs(U) nfs lockd sunrpc dm_mod button battery ac uhci_hcd ehci_hcd ts_udapl(U) ts_ib_useraccess_cm(U) ts_sdp(U) ts_ib_cm(U) ts_ip<*>pr(U) ts_ib_useraccess(U) ts_ipoib(U) ts_ib_sa_client(U) ts_ib_client_query(U) ts_ib_tavor(U) mod_rhh(U) mod_thh(U) mod_vip(U) mlxsys(U) ts_ib_mad(U) ts_ib_core(U) ts_ib_packet_lib(U) ts_kernel_poll(U) ts_kernel_services(U) e<*> sg ext<*> jbd megaraid_mbox megaraid_mm sd_mod scsi_mod,Kernel_43,Probing_90,none_225,True,"The log message indicates an authentication failure during the SSH process, which is not a normal execution process."
443,"kernel: Swap cache: add <*>, delete <*>, find <*>/<*>, race <*>+<*>",Kernel_43,Register_148,race_334,True,"The log message indicates an error in the PAM transaction, which is likely an abnormal execution process."
130,kernel: <*> Using <*> for <*> routing,Kernel_43,Using_187,none_401,True,"The log message indicates a timeout during polling, which could be a sign of abnormal execution process."
86,kernel: panfs mount: <*> <*> <*> <*> <*>,Kernel_43,Mount_174,none_387,True,"The log message indicates a failure in waiting for readiness before probing, which suggests an abnormal execution process."
289,kernel: Adding <*>k swap on <*> Priority:-<*> extents:<*>,Kernel_43,Adding_188,none_404,True,The log message contains 'invcol Error' which indicates an error in the execution process.
273,"kernel: Attached scsi disk sda at scsi<*>, channel <*>, id <*>, lun <*>",Kernel_43,Attached_189,none_405,True,"The log message indicates an error related to an expired capability, which is not a normal occurrence during execution processes."
154,"kernel: panfs mount: If you are running a GenuineIntel kernel, you may get an oops.",Kernel_43,Oops_129,none_300,False,The log message indicates the registration of a protocol family which is a standard process in networking. There is no indication of abnormal behavior.
135,"kernel: Attached scsi generic sg<*> at scsi<*>, channel <*>, id <*>, lun <*>, type <*>",Kernel_43,Attached_189,none_406,True,"The log message indicates a file system check process, which is a normal system maintenance operation. Therefore, this is a normal execution process."
194,kernel: BIOS-provided physical RAM map:,Kernel_43,none_72,none_151,True,"The log message contains a typo 'omsad' which is not a recognized keyword, indicating a potential abnormality in the execution process."
284,"kernel: Bootdata ok (command line is ro <*> tsc <*> console=ttyS<*>,<*> rhgb quiet)",Kernel_43,BootdataOk_190,none_407,False,This log message is a standard ACPI message indicating a PCI interrupt link being disabled. It does not indicate any abnormal execution process.
155,kernel: panfs mount: Byte range locking is turned ON,Kernel_43,Send_191,none_408,True,"The log message indicates an error related to writing to a read-only file system, which is abnormal behavior."
212,kernel: Booting processor <*>/<*> rip <*> rsp <*>,Kernel_43,Send_191,none_409,False,"The log message indicates that the SNMP daemon received SNMP packets, which is a normal process for a SNMP daemon to handle."
175,"kernel: <*> no version for ""struct_module"" found: kernel tainted.",Kernel_43,Sending_192,no version found_410,True,"The log message indicates a problem with creating a queue file due to a read-only file system, which is abnormal behavior."
117,kernel: <*> <*> node <*> <*>,Kernel_43,none_72,none_152,False,"The log message appears to be a normal sendmail process with information about sender, size, class, recipients, and relay."
125,kernel: <*> NMI <*> ... <*>,Kernel_43,none_72,none_153,False,The log message does not indicate any abnormal execution process.
232,kernel: Brought up <*> CPUs,Kernel_43,BroughtUp_193,none_411,False,The log message provided does not indicate any abnormal behavior in the execution process.
208,kernel: Built <*> zonelists,Kernel_43,Building_194,none_412,True,"The log message indicates an orphaned inode, which suggests a potentially abnormal execution process."
50,kernel: CPU: <*> <*> <*>,Kernel_43,none_72,none_154,True,The log message indicates a file system error which is typically considered abnormal in normal execution processes.
140,kernel: Calibrating delay loop... <*>.<*> BogoMIPS (lpj=<*>),Kernel_43,Calibrating_195,none_413,True,"Error accepting AF_UNIX connection, indicating a problem with accepting connections"
310,kernel: <*> find a suitable network device; setting lid_base to <*>,Kernel_43,SettingLid_196,none_414,True,"The log message indicates a CPU related issue, which could potentially be abnormal depending on the context of the overall execution process."
153,kernel: panfs mount: Read Ahead is turned ON at level <*>,Kernel_43,TurningOn_197,none_415,False,"The log message does not indicate any abnormal execution process, it is a standard message related to Netfilter core team."
231,kernel: ACPI: Subsystem revision <*>,Kernel_43,SubsystemRevision_198,none_416,True,"The log message does not provide clear information on the execution process, making it difficult to determine if it is normal or abnormal."
38,kernel: ACPI: PCI <*> <*> <*> <*>,Kernel_43,Receive_199,none_417,False,"The log message is a standard sendmail process, indicating normal execution."
119,kernel: ACPI: INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> <*> <*>,Kernel_43,Int_200,none_418,False,The log message does not indicate any abnormal execution process.
159,kernel: pan_common: <*> <*>,Kernel_43,none_72,none_155,False,"This log message is a typical ACPI LAPIC_NMI notification, indicating a Non-Maskable Interrupt from the Local APIC. It is a normal part of system operation."
158,kernel: pan_common: registered major number <*> for device panasas,Kernel_43,Registered_152,none_349,True,"The log message indicates a login process, which is a common and expected execution process. Therefore, it is considered normal."
103,"kernel: pan_kmod: <*> subdev <*> (""PANASAS kernel trace facility"")",Kernel_43,none_72,none_156,False,The log message indicates a routine clean up process for a port forced down due to a LID conflict.
87,kernel:,Kernel_43,none_72,none_157,True,"The log message indicates that the NFS server is not responding, which is abnormal behavior for a normal execution process."
203,kernel: No mptable found.,Kernel_43,none_72,error_158,False,"The log message indicates ACPI processor information, which is a normal execution process."
100,"kernel: <*> zone: <*> pages, LIFO batch:<*>",Kernel_43,LifoBatch_201,none_419,True,"The log message indicates a failed authentication, which is typically abnormal behavior."
156,kernel: pan_trace: panfs trace buffer <*> added.,Kernel_43,Remove_160,none_362,False,The log message does not indicate any abnormal behavior in the execution process.
132,kernel: Type: <*> ANSI SCSI revision: <*>,Kernel_43,Revision_202,none_420,False,The log message indicates the normal starting process of kjournald with a commit interval.
340,kernel: Vendor: MegaRAID Model: LD <*> RAID<*> <*>G Rev: <*>,Kernel_43,none_72,none_159,False,Initializing CPU is a common step in execution processes and does not indicate abnormal behavior.
282,kernel: Vendor: PE/PV Model: <*>x<*> SCSI BP Rev: <*>.<*>,Kernel_43,none_72,none_160,True,"The log message indicates a connection reset by peer error, which is abnormal behavior for the execution process."
39,kernel: BIOS-e<*>: <*> - <*> <*>,Kernel_43,Dispatching_141,-_316,True,"The log message indicates a processor error, which is not a normal execution process."
197,kernel: BIOS-e<*>: <*> - <*> (ACPI data),Kernel_43,Initialize_95,-_245,True,"The log message indicates an error related to connection reset by peer, which is not a normal execution process."
137,kernel: <*> kernel module initialized successfully,Kernel_43,Callverify_203,successful_421,False,"This log message is a standard calibration process for determining the BogoMIPS value, which is a normal execution process."
245,kernel: sda: sda<*> sda<*> sda<*> sda<*> < sda<*> sda<*> >,Kernel_43,none_72,none_161,False,The log message indicates a normal execution process of an external file system on disk sda with an internal journal.
136,kernel: <*> <*> public key <*>,Kernel_43,Register_163,none_369,False,"This log message indicates the registration of a new USB driver, which is a normal part of the execution process."
285,"kernel: - User ID: Red Hat, Inc. (Kernel Module GPG key)",Kernel_43,none_72,none_162,False,"The log message indicates a mounted filesystem with ordered data mode, which is a normal execution process."
239,kernel: ACPI wakeup devices:,Kernel_43,Register_148,none_335,True,The log message contains sudo command with root user which may indicate a potentially risky action
32,kernel: ACPI: <*> <*> <*> <*>,Kernel_43,none_72,none_163,True,"The log message contains sudo command executed as root, which is potentially risky behavior and could indicate abnormal execution process."
206,kernel: ACPI: HPET id: <*> base: <*>,Kernel_43,none_72,none_164,True,"The log message indicates a failed status for the cron job, which is considered abnormal for a normal execution process."
215,kernel: Capability LSM initialized as secondary,Kernel_43,Register_148,secondary_336,True,No space left on device indicates a potential issue with disk space which can lead to abnormal execution
553,kernel: input: AT Translated Set <*> keyboard on isa<*>/serio<*>,Kernel_43,Register_148,none_337,True,"Error message indicates a connection reset by peer, which is abnormal behavior for the execution process."
35,kernel: <*> <*>,Kernel_43,none_72,none_165,True,"The log message indicates a warning about setting tty modes failed with an invalid argument, which is not a normal behavior in execution processes."
237,kernel: Copyright (c) <*>-<*> Intel Corporation.,Kernel_43,none_72,none_166,True,"The log message indicates a failure to bring a port to ACTIVE status, which is abnormal behavior in the execution process."
357,kernel: protections[]: <*> <*> <*>,Kernel_43,Registered_152,none_350,False,The log message does not indicate any abnormalities in the execution process.
296,kernel: PCI: cache line size of <*> is not supported by device <*>:<*>:<*>d.<*>,Kernel_43,none_72,unsupported_167,False,The log message does not provide enough information to determine if the execution process is abnormal or not.
339,kernel: EXT<*>-fs: recovery complete.,Kernel_43,Register_148,none_338,False,The log message does not indicate any abnormalities in the execution process.
363,kernel: EXT<*>-fs: write access #<*># be enabled during recovery.,Kernel_43,Write_168,recovery_379,True,"The log message indicates a startup failure, which is not a normal execution process."
242,kernel: Freeing unused kernel memory: <*>k freed,Kernel_43,Freeing_87,unused_219,False,"The log message does not indicate any abnormal execution process, it is a normal ACPI IRQ usage message."
271,"kernel: IA<*> emulation $Id: sys_ia<*>.c,v <*>.<*> <*>/<*>/<*> <*>:<*>:<*> ak Exp $",Kernel_43,none_72,none_168,False,"The log message indicates a routine operation of remounting the filesystem read-only, which is a standard procedure and not indicative of an abnormal execution process."
94,kernel: PCI: <*> <*> <*> <*>,Kernel_43,none_72,none_169,True,"The log message indicates that a file system client write operation failed due to an interrupted system call, which suggests an abnormal execution process."
67,"kernel: <*> <*> <*> <*> <*>, <*> <*>, <*> <*>",Kernel_43,none_72,none_170,True,"The log message indicates a Stale NFS file handle, which is an abnormal execution process."
79,kernel: EXT<*>-fs: mounted filesystem with ordered data mode.,Kernel_43,Mounting_178,ordered data mode_392,True,"The log message indicates a failure in the write_page operation due to an interrupted system call, which is abnormal behavior."
264,"kernel: IP: routing cache hash table of <*> buckets, <*>Kbytes",Kernel_43,none_72,none_171,False,This log message does not indicate any abnormal behavior in the execution process.
230,kernel: Initializing IPsec netlink socket,Kernel_43,Initializing_204,none_422,True,"The log message indicates a processor booting with unusual values for rip and rsp, suggesting a potential abnormal execution process."
228,kernel: PCI: Probing PCI hardware (bus <*>),Kernel_43,Probing_90,none_226,True,"The log message indicates a command timed out, which is often a sign of abnormal execution process."
276,kernel: Intel E<*>/<*>/<*> detected.<<*>>pci_hotplug: PCI Hot Plug PCI Core version: <*>.<*>,Failed_144,Detected_484,none_754,False,This log message indicates a normal boot process with boot data being okay.
293,"kernel: Kernel command line: ro <*> tsc <*> console=ttyS<*>,<*> rhgb quiet",Kernel_43,none_72,none_172,True,"The log message indicates a CPU model and stepping information, which is not typically found in a normal execution process log. This could indicate a system configuration or hardware issue."
191,kernel: Linux version <*> (#<*>#@#<*>#) (gcc version <*>.<*>.<*> <*> (Red Hat <*>.<*>.<*>-<*>.<*>)) #<*> SMP Tue <*> <*> <*>:<*>:<*> <*> <*>,Kernel_43,none_72,none_173,False,"The log message is a kernel command line, which is a typical part of the boot process. It does not indicate any abnormalities."
221,"kernel: Memory: <*>k/<*>k available (<*>k kernel code, <*>k reserved, <*>k data, <*>k init)",Kernel_43,none_72,available_174,True,"The log message indicates a command timed out, which is not a normal execution process."
57,kernel: NET: Registered protocol family <*>,Kernel_43,Registered_152,none_351,True,"The log message indicates a USB control command failure, which is an abnormal execution process."
243,kernel: PCI<*> PALO PBLO VPR<*> PBHI PICH,Kernel_43,none_72,none_175,True,The log message indicates a forceful action to bring down a neighbor port which is not a normal execution process
274,kernel: Initializing Cryptographic API,Kernel_43,Initializing_204,none_423,True,"The log message indicates a timeout while waiting for a hotplug event, which is not a typical behavior in normal execution processes."
364,kernel: EXT<*>-fs: <*> <*> <*> on readonly <*>,Kernel_43,Monitoring_157,readonly_357,True,"The log message indicates a read-only file system, which could be a sign of abnormal execution process as it may prevent normal operations from being carried out."
229,kernel: Placing software IO TLB between <*> - <*>,Kernel_43,Placing_205,none_425,True,"The log message indicates a failed login attempt, which is abnormal behavior."
62,kernel: Probing IDE interface ide<*>...,Kernel_43,Probing_90,none_227,True,The log message contains unusual characters that are not typical in a normal execution process.
205,kernel: DMI <*>.<*> present.,Kernel_43,Present_206,none_426,True,"The log message indicates a forceful shutdown of a port that should be active but is not, which is abnormal behavior."
121,kernel: Warning: <*> returned <*>!,Kernel_43,none_72,warning_176,True,The log message contains unusual characters like '<*>' which may indicate a potential abnormality in the execution process.
260,kernel: VFS: Disk quotas dquot_<*>.<*>.<*>,Kernel_43,Assuming_93,none_241,False,This log message indicates the attachment of a SCSI generic device which is a normal process in system execution.
247,kernel: Using cfq io scheduler,Kernel_43,Using_187,none_402,False,The log message does not provide enough information to determine if the execution process is abnormal.
124,kernel: Using <*> APIC <*> <*>,Kernel_43,Using_187,none_403,False,The log message indicates a routine process of allocating divert_blk for eth.
220,kernel: Using ACPI (MADT) for SMP configuration information,Kernel_43,Configuring_142,none_320,True,"The log message contains unusual characters and formatting, indicating a potential abnormal execution process."
252,kernel: Uniform Multi-Platform E-IDE driver Revision: <*>.<*>alpha<*>,Kernel_43,none_72,none_177,True,The log message contains kernel errors and file paths that indicate a potential abnormal execution process.
255,kernel: Total of <*> processors activated (<*>.<*> BogoMIPS).,Kernel_43,Activated_207,none_427,False,The log message appears to be a standard cron job execution process.
248,"kernel: Total HugeTLB memory allocated, <*>",Kernel_43,Allocated_208,none_428,False,"The log message indicates a successful shutdown process, which is a normal execution process."
224,"kernel: There is already a security framework initialized, register_security failed.",Kernel_43,Register_148,failed_339,True,"The log message indicates a failure to allocate divert_blk for a non-ethernet device, which is an abnormal execution process."
265,kernel: TCP: Hash tables configured (established <*> bind <*>),Kernel_43,Configured_209,established_429,False,The log message does not indicate any abnormal behavior in the execution process.
204,kernel: <*> <*> <*> to <*>,Kernel_43,Determiningipinformation_210,none_430,True,"The log message indicates a LustreError, which is an indication of abnormal execution process."
120,kernel: <*> <*> in <*> <*>,Kernel_43,none_72,in_178,False,The log message indicates SELinux enforcing netfilter hooks which is a normal part of the execution process.
95,kernel: SELinux: <*> <*> <*>,Kernel_43,none_72,none_179,True,"The log message contains sensitive information such as a public key, which is not typically logged during a normal execution process."
217,"kernel: Dentry cache hash table entries: <*> (order: <*>, <*> bytes)",Kernel_43,none_72,none_180,True,"The log message indicates a key exchange failure, which is abnormal behavior during an execution process."
251,kernel: SCSI subsystem initialized,Kernel_43,Initialized_211,none_431,True,"The log message indicates a failed key exchange, which is not a normal execution process."
250,kernel: SCSI device sda: <*> <*>-byte hdwr sectors (<*> MB),Kernel_43,none_72,none_181,False,The log message does not indicate any abnormal execution process.
77,"kernel: EXT<*> FS on sda<*>, internal journal",Kernel_43,none_72,internal_182,True,The log message contains placeholders '<*>' indicating missing values which could suggest an incomplete or abnormal execution process.
115,kernel: Processor #<*> <*>:<*> APIC version <*>,Kernel_43,none_72,none_183,False,The log message indicates a normal execution process with autorun being completed.
218,kernel: Console: colour VGA+ <*><*>,Kernel_43,Colour_212,none_432,False,The log message 'md: autorun ...' does not indicate any abnormalities in the execution process.
240,kernel: audit: initializing netlink socket (disabled),Kernel_43,Initializing_204,disabled_424,False,The log message indicates the normal start of syslog-ng
283,kernel: On node <*> totalpages: <*>,Kernel_43,none_72,none_184,False,The log message indicates a normal execution process of autodetecting RAID arrays.
127,kernel: e<*>: eth<*>: <*> <*> <*> <*> <*>,Kernel_43,none_72,none_185,False,"The log message indicates the use of a specific tool for routing, which is a normal part of the execution process."
331,kernel: sda: asking for cache data failed,Kernel_43,AskingForCacheData_213,failed_433,False,The log message indicates a normal execution process related to the NFS server.
417,kernel: [IB_NET][ipoib_sarp_rewrite_send][/mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/host/ulp/ipoib/obj_host_amd<*>_custom<*>_rhel<*>/ts_ipoib/ipoib_arp.c:<*>]ib<*>: can't find hw address for hash <*>:<*>:<*>:<*>:<*>:<*>,Kernel_43,FindingHwAddress_214,error_434,False,"The log message indicates that the NIC link is up with a specific speed and duplex mode, which is a normal execution process."
332,kernel: sda: assuming drive cache: write through,Kernel_43,AssumingDriveCache_215,none_435,True,"The log message contains placeholders (*) which might indicate sensitive information being logged, indicating a potential security risk."
222,kernel: selinux_register_security: Registering secondary module capability,Kernel_43,Registering_77,none_207,True,"The log message contains sensitive information such as PCI data, indicating a potential security breach or unauthorized access."
129,"kernel: serio: i<*> <*> port at <*>,<*> irq <*>",Kernel_43,Creating_134,none_307,True,The log message indicates a Non-Maskable Interrupt (NMI) which is often considered abnormal in execution processes.
214,kernel: task migration cache decay timeout: <*> msecs.,Kernel_43,Register_148,none_340,True,"The log message indicates a potential issue with the time source or interrupt handling, which can lead to abnormal execution processes."
123,kernel: time.c: <*> <*> <*> <*>,Kernel_43,none_72,none_186,True,"The log message contains ACPI errors, indicating a potential abnormal execution process."
211,kernel: time.c: Using <*>.<*> MHz HPET timer.,Kernel_43,Checking_91,none_235,True,"The log message indicates a warning about lost ticks, which is not a normal behavior in the execution process."
299,kernel: <*> module license <*> taints kernel.,Kernel_43,Taints_216,none_436,True,"The log message indicates that the ntpd process failed to bind to a port due to the address already being in use, which is indicative of an abnormal execution process."
244,kernel: ttyS<*> at I/O <*> (irq = <*>) is a <*>,Kernel_43,none_72,none_187,True,"The log message indicates an error related to no space left on the device, which is abnormal for a normal execution process."
